game_id,player_id,model_name,role,team,outcome,won,num_turns
80458,1,qwen/qwen-2.5-7b-instruct,Villager,Village,All Mafia were eliminated. Village wins!,True,4
80479,1,Gemini_2.5_Flash_PxP_Monitored,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
80479,3,Humanity,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
80498,2,openai/gpt-oss-120b,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,4
80511,3,agent_baseline_8b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,2
80517,4,google/gemini-2.0-flash-001,Detective,Village,All Mafia were eliminated. Village wins!,True,5
80626,1,google/gemini-2.0-flash-001,Detective,Village,All Mafia were eliminated. Village wins!,True,6
80638,0,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
80783,5,agent_baseline_test1,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,2
80783,2,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
80797,3,agent_baseline_test1,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
80809,1,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,7
81402,3,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
81411,0,google/gemini-2.0-flash-lite-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
81447,0,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
81455,0,m6_p6,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
81483,2,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
81495,5,meta-llama/llama-4-maverick,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
81495,4,qwen/qwen-turbo,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
81495,0,agent_baseline_vanila,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
81551,2,qwen/qwen-turbo,Villager,Village,All Mafia were eliminated. Village wins!,True,4
81697,4,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
81774,5,Team srsk-1729 qwen - Track 1,Doctor,Village,All Mafia were eliminated. Village wins!,True,7
81786,2,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
82141,1,google/gemini-2.0-flash-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
82216,0,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
82246,5,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
82246,3,agent_baseline_vanila,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
82296,4,openai/gpt-oss-120b,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
82305,4,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
82410,0,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
82429,0,google/gemini-2.0-flash-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
82562,5,google/gemini-2.0-flash-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,4
82770,0,agent_baseline_vanila,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
82905,0,openai/gpt-4.1-nano,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
82939,4,openai/gpt-oss-120b,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
82960,4,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,2
82973,2,openai/gpt-4.1-nano,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
83095,2,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83172,0,agent_baseline_vanila,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83514,1,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
83522,2,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83536,2,openai/gpt-oss-120b,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83536,4,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
83564,0,google/gemini-2.0-flash-001,Detective,Village,All Mafia were eliminated. Village wins!,True,5
83566,5,moonshotai/kimi-k2,Doctor,Village,All Mafia were eliminated. Village wins!,True,1
83569,1,0823t1-qwen3-8b-v2-gpt5-chat-distill-lora-0814-3epochs-yt,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83574,0,openai/gpt-4.1-nano,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
83582,5,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,13
83586,3,google/gemini-2.0-flash-lite-001,Doctor,Village,All Mafia were eliminated. Village wins!,True,1
83590,5,0823t1-qwen3-8b-v2-gpt5-distill-lora-0814-3epochs-yt,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
83590,4,0823t1-qwen3-8b-v1-lora-0812-3epochs-yt,Villager,Village,All Mafia were eliminated. Village wins!,True,4
83598,5,qwen/qwen-turbo,Detective,Village,All Mafia were eliminated. Village wins!,True,6
83598,0,openai/gpt-oss-120b,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
83612,0,oonaoops,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
83614,2,0823t1-Qwen3-8B-yt,Detective,Village,All Mafia were eliminated. Village wins!,True,5
83626,5,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
83704,0,0823t1-qwen3-8b-v2-gpt5-chat-distill-lora-0814-3epochs-yt,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,2
83733,5,0823t1-qwen3-8b-v2-gpt5-chat-distill-lora-0814-3epochs-yt,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,2
83738,2,google/gemini-2.0-flash-001,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
83748,3,moonshotai/kimi-k2,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
83762,4,openai/gpt-oss-120b,Detective,Village,All Mafia were eliminated. Village wins!,True,5
83768,0,agent_baseline_vanila,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83769,4,0823t1-qwen3-8b-v2-gpt5-distill-lora-0814-3epochs-yt,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83788,5,agent_baseline_vanila,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83788,4,0823t1-qwen3-8b-v3-ppo-lora-0823-456-yt,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,7
83789,3,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
83791,4,0823t1-qwen3-8b-v2-gpt5-chat-distill-lora-0814-3epochs-yt,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
83795,4,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,15
83799,2,openai/gpt-oss-120b,Villager,Village,All Mafia were eliminated. Village wins!,True,8
83839,2,0823t1-qwen3-8b-v1-lora-0812-3epochs-yt,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
83852,1,meta-llama/llama-4-maverick,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
83864,0,Gemini_2.5_Flash_with_some_modifies,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83871,1,0823t1-qwen3-8b-v1-lora-0812-3epochs-yt,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
83875,5,Gemini_2.5_Flash_with_some_modifies_2,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,10
83891,1,openai/gpt-oss-120b,Detective,Village,All Mafia were eliminated. Village wins!,True,10
83891,2,meta-llama/llama-4-maverick,Doctor,Village,All Mafia were eliminated. Village wins!,True,10
83893,1,0823t1-qwen3-8b-v2-gpt5-chat-distill-lora-0814-3epochs-yt,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,2
83912,2,agent_baseline_vanila,Detective,Village,All Mafia were eliminated. Village wins!,True,6
83934,0,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
83947,2,moonshotai/kimi-k2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83976,3,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,10
83980,5,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
84000,5,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
84041,3,agent_baseline_vanila,Doctor,Village,All Mafia were eliminated. Village wins!,True,9
84041,4,moonshotai/kimi-k2,Villager,Village,All Mafia were eliminated. Village wins!,True,7
84130,0,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
84136,1,meta-llama/llama-4-maverick,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
84147,1,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
84152,0,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
84184,3,openai/gpt-4.1-nano,Detective,Village,All Mafia were eliminated. Village wins!,True,5
84187,0,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
84209,2,openai/gpt-4.1-nano,Detective,Village,All Mafia were eliminated. Village wins!,True,5
84223,4,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,4
84315,0,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
84366,0,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
84366,2,google/gemini-2.0-flash-lite-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
84433,0,moonshotai/kimi-k2,Detective,Village,All Mafia were eliminated. Village wins!,True,10
84449,5,agent_baseline_vanila,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
84470,3,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
84542,4,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
84570,3,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,12
84662,5,agent_baseline_vanila,Doctor,Village,All Mafia were eliminated. Village wins!,True,1
84771,2,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,4
84775,1,0827t2-mg-qwen3-8b-big-dataset-0826-1epochs-yt,Villager,Village,All Mafia were eliminated. Village wins!,True,8
84791,0,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
84794,2,0827t1-gpt5-yt,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
84809,3,google/gemini-2.0-flash-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
84811,2,openai/gpt-oss-120b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
84811,0,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
84831,1,0827t1-gpt5-yt,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
84846,4,0827t2-mg-qwen3-8b-big-dataset-0826-1epochs-yt,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,8
84860,3,meta-llama/llama-4-maverick,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
84891,4,0827t1-gpt5-chat-yt,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
84920,4,0827t1-qwen3-8b-yt,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
84920,2,qwen/qwen-2.5-7b-instruct,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,2
84953,4,google/gemini-2.0-flash-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,4
84958,1,0827t1-gpt5-chat-yt,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
84974,3,0827t1-gpt5-yt,Detective,Village,All Mafia were eliminated. Village wins!,True,10
84982,1,qwen/qwen-turbo,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,11
85002,2,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,10
85009,5,meta-llama/llama-4-maverick,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
85012,4,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,9
85039,0,google/gemini-2.0-flash-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85041,1,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85071,3,agent_baseline_vanila,Villager,Village,All Mafia were eliminated. Village wins!,True,4
85092,0,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85112,5,qwen/qwen-turbo,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85116,4,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,9
85116,3,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,7
85159,0,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,11
85176,3,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
85176,2,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
85187,3,moonshotai/kimi-k2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
85190,3,qwen/qwen-2.5-7b-instruct,Villager,Village,All Mafia were eliminated. Village wins!,True,4
85221,2,google/gemini-2.0-flash-lite-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,11
85225,5,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
85231,2,Oona_Oops_V2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,8
85243,0,Oona_Oops_V2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,10
85272,4,openai/gpt-4.1-nano,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
85288,0,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85293,2,Oona_Oops_V2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,4
85296,5,openai/gpt-4.1-nano,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,11
85296,3,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,10
85297,1,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85308,1,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,12
85315,5,0827t2-mg-qwen3-8b-big-dataset-0826-1epochs-yt,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85321,2,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
85321,3,google/gemini-2.0-flash-lite-001,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
85403,1,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
85423,4,openai/gpt-oss-120b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85438,5,openai/gpt-oss-120b,Villager,Village,All Mafia were eliminated. Village wins!,True,8
85443,4,moonshotai/kimi-k2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85445,1,0827t2-mg-qwen3-8b-big-dataset-0826-1epochs-yt,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85457,1,openai/gpt-oss-120b,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85486,0,0827t2-mg-qwen3-8b-big-dataset-0826-1epochs-yt,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,10
85506,2,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85506,1,moonshotai/kimi-k2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
85521,2,qwen/qwen-turbo,Villager,Village,All Mafia were eliminated. Village wins!,True,8
85530,3,0827t2-mg-qwen3-8b-big-dataset-0826-1epochs-yt,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85533,4,0827t2-mg-qwen3-8b-big-dataset-0826-1epochs-yt,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,9
85537,2,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,8
85553,5,meta-llama/llama-4-maverick,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
85564,1,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
85564,3,google/gemini-2.0-flash-001,Villager,Village,All Mafia were eliminated. Village wins!,True,7
85572,0,0827t2-mg-qwen3-8b-big-dataset-0826-1epochs-yt,Villager,Village,All Mafia were eliminated. Village wins!,True,4
85593,4,openai/gpt-oss-120b,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
85638,3,Oona_Oops_V3,Detective,Village,All Mafia were eliminated. Village wins!,True,6
85639,2,moonshotai/kimi-k2,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
85652,4,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85671,3,stark-1,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
85672,0,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
85674,1,Oona_Oops_V3,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
85695,5,moonshotai/kimi-k2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
85700,5,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
85706,3,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
